テキスト,テキスト1,講義名,平均評価ポイント,テキスト2,自由記述
14人　　履修者：　75人　　回答率：　18.67%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 5人 35.7% )　　
                                   ③あまり意義がなかった ( 2人 14.2% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1332101　熱力学II,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,演習問題を解く機会が多かったのでとても理解しやすかったです。
14人　　履修者：　75人　　回答率：　18.67%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 5人 35.7% )　　
                                   ③あまり意義がなかった ( 2人 14.2% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1332101　熱力学II,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,この講義を受けて、2年次の熱力学Ⅰよりとても難しいとは思いましたが、授業外学習で今まで以上に予習・復習を取り組んだのである程度は理解できたし、多くの事を学ぶことができた。
14人　　履修者：　75人　　回答率：　18.67%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 5人 35.7% )　　
                                   ③あまり意義がなかった ( 2人 14.2% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1332101　熱力学II,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,ありがとうございました。
14人　　履修者：　75人　　回答率：　18.67%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 5人 35.7% )　　
                                   ③あまり意義がなかった ( 2人 14.2% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1332101　熱力学II,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,授業がわかりやすかった。
14人　　履修者：　75人　　回答率：　18.67%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 5人 35.7% )　　
                                   ③あまり意義がなかった ( 2人 14.2% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1332101　熱力学II,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,予習・復習を徹底的に取り組むことと講義中私語はせずに講義をしっかり聞くことが大切です。
14人　　履修者：　75人　　回答率：　18.67%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 7人 50% )　　
                                   ②ある程度意義があった ( 5人 35.7% )　　
                                   ③あまり意義がなかった ( 2人 14.2% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1332101　熱力学II,平均評価ポイント　　3.50,2024/07/03（水）　～　2024/07/19（金）,レポートと期末試験を頑張って下さい。
12人　　履修者：　73人　　回答率：　16.44%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 6人 50% )　　
                                   ②ある程度意義があった ( 6人 50% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1321104　該当授業はありません。,平均評価ポイント　　,2024/07/03（水）　～　2024/07/19（金）,
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,微分について学ぶことができました。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,難しかったけれどよく勉強すれば分かる問題が多かったです。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,講義をしてくださりありがとうございました。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,なし
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,特になし
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,特になし
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,特になし
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,とてもわかりやすかった。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,最も専門的な微分や積分を習った。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,"微分の色々なやり方について知ることができ、理解することが出来たのでよかったと思う。
これからも色々な方法で取り組んでいき問題を解けるようになっていきたいと思った。
"
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,解法を分かりやすく教えて頂けて良かったです。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,微分方程式の解き方を学ぶことができた。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,色んな解放に対してたくさんの例題を出してくれるおかげでより理解しやすかった
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,レポートの解法のスライドが欲しい
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,微分についてより深く学ぶことができました。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,なし
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,授業を通して微分方程式の解き方について理解できた。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,微分方程式は最初、苦手意識がありましたが、テストも上手くいき、理解がスムーズにできたので良かったです。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,もうちょっと声を大きくしてほしい ノートを書く時間をもっと延ばしてほしい
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,課題を解いて提出すること。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,なし
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,特になし
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,課題と小テスト頑張ろう
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,問題の解き方を理解することが大事
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,頑張ってください
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,小テストで点数を取ろう！
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,"復習を行う
"
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,課題をしっかりと取り組む
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,小テスト頑張って下さい。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,復習をしっかりすること
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,テストは授業でやった問題しか出ないのでやった問題を何回も何回も復習してればテストの点数は取れます。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,ノートを積極的に取る
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,各講義ごとのレポートに取り組む
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,特になし
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,なし
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,授業中に解いた問題を完璧にすればテストは問題ない。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,講義で出た問題がそのまま試験にでるので、定期的に解き直したりすれば問題ない。提出物は忘れないようにする
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,授業はしっかり聞き、問題が解けるだけでなく、理解もしっかりしましょう。
---人　　履修者：　---人　　回答率：　---%　　回答率ランキング（ ---位　/　---授業中）,"①充分意義があった ( 0人 0% )　　
                                   ②ある程度意義があった ( 0人 0% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1322103　微分方程式,平均評価ポイント　　3.48,2024/07/03（水）　～　2024/07/19（金）,素早く書く練習をしたほうが良い
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,先生によってそれぞれ異なったやり方で課題の難易度の振れ幅が多きく、何より班の人たちとの協力がいかに大切かどうかを学ばせていただきました。一番授業外で時間を要した科目になりました。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,普通は行うことのできないような実験をこの講義で行ってそれをみることができてとても興味深かった。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,特になし
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,レポートを計画的に終わらせることで溜め込むことなくすることができた。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,習ってないところが理解しにくかったけど、ちょっとした解説があり良かった。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,特になし。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,特になし
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,レポート枚数があまりにも多すぎる。あからさまに必要のない内容をやっている感じがとてもしんどかった。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,特にありません
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,考察が難しかったです
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,実験は楽しかったですがレポートの量が多すぎて大変でした
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,これまで以上にレポートの量がとても多く班のみんなとの協力は必須になります。この科目の優先度は最優先のほうがいいと思います。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,レポートを必ず出すこと
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,特になし
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,レポートで書く量も考えることも多いため計画的に終わらせていかないといけない。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,レポートの量がものすごい多いのでしっかり計画的に進めて置いた方がいいです。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,レポートを計画的に行なっておく。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,先生によっては理解のできる実験と理解できない実験があります。また、理解できない実験は質問を投げかけてもしっかりとした回答やアドバイスはいただけないです。皆と協力することを勧めます。
58人　　履修者：　73人　　回答率：　79.45%　　回答率ランキング（ 131位　/　488授業中）,"①充分意義があった ( 31人 53.4% )　　
                                   ②ある程度意義があった ( 25人 43.1% )　　
                                   ③あまり意義がなかった ( 1人 1.7% )　　
                                   ④全く意義がなかった ( 1人 1.7% )
      ",1321111　知能機械基礎実験I,平均評価ポイント　　3.45,2024/07/03（水）　～　2024/07/19（金）,自分から取り組まなければ理解もできないし、レポートなどもわからなくなってしまう。
