テキスト,テキスト1,講義名,平均評価ポイント,テキスト2,自由記述
33人　　履修者：　106人　　回答率：　31.13%　　回答率ランキング（ 254位　/　260授業中）,"①充分意義があった ( 22人 66.6% )　　
                                   ②ある程度意義があった ( 8人 24.2% )　　
                                   ③あまり意義がなかった ( 2人 6% )　　
                                   ④全く意義がなかった ( 1人 3% )
      ",1933203　地域開発論,平均評価ポイント　　3.77,2024/12/20（金）　～　2025/01/16（木）,課題が出ているか毎回確認しよう
33人　　履修者：　106人　　回答率：　31.13%　　回答率ランキング（ 254位　/　260授業中）,"①充分意義があった ( 22人 66.6% )　　
                                   ②ある程度意義があった ( 8人 24.2% )　　
                                   ③あまり意義がなかった ( 2人 6% )　　
                                   ④全く意義がなかった ( 1人 3% )
      ",1933203　地域開発論,平均評価ポイント　　3.77,2024/12/20（金）　～　2025/01/16（木）,休まずに出席しましょう。
33人　　履修者：　106人　　回答率：　31.13%　　回答率ランキング（ 254位　/　260授業中）,"①充分意義があった ( 22人 66.6% )　　
                                   ②ある程度意義があった ( 8人 24.2% )　　
                                   ③あまり意義がなかった ( 2人 6% )　　
                                   ④全く意義がなかった ( 1人 3% )
      ",1933203　地域開発論,平均評価ポイント　　3.77,2024/12/20（金）　～　2025/01/16（木）,課題解決をするために自分で考える力が大事です。
33人　　履修者：　106人　　回答率：　31.13%　　回答率ランキング（ 254位　/　260授業中）,"①充分意義があった ( 22人 66.6% )　　
                                   ②ある程度意義があった ( 8人 24.2% )　　
                                   ③あまり意義がなかった ( 2人 6% )　　
                                   ④全く意義がなかった ( 1人 3% )
      ",1933203　地域開発論,平均評価ポイント　　3.77,2024/12/20（金）　～　2025/01/16（木）,不定期で出される予習課題や授業内で出される課題を忘れずに提出する事が大切だと思います。
33人　　履修者：　106人　　回答率：　31.13%　　回答率ランキング（ 254位　/　260授業中）,"①充分意義があった ( 22人 66.6% )　　
                                   ②ある程度意義があった ( 8人 24.2% )　　
                                   ③あまり意義がなかった ( 2人 6% )　　
                                   ④全く意義がなかった ( 1人 3% )
      ",1933203　地域開発論,平均評価ポイント　　3.77,2024/12/20（金）　～　2025/01/16（木）,教科書は講義を受ける前にしっかり買って準備しておいた方がいい。
33人　　履修者：　106人　　回答率：　31.13%　　回答率ランキング（ 254位　/　260授業中）,"①充分意義があった ( 22人 66.6% )　　
                                   ②ある程度意義があった ( 8人 24.2% )　　
                                   ③あまり意義がなかった ( 2人 6% )　　
                                   ④全く意義がなかった ( 1人 3% )
      ",1933203　地域開発論,平均評価ポイント　　3.77,2024/12/20（金）　～　2025/01/16（木）,授業では教科書とプリントを利用して行い、勉強することができます。
33人　　履修者：　106人　　回答率：　31.13%　　回答率ランキング（ 254位　/　260授業中）,"①充分意義があった ( 22人 66.6% )　　
                                   ②ある程度意義があった ( 8人 24.2% )　　
                                   ③あまり意義がなかった ( 2人 6% )　　
                                   ④全く意義がなかった ( 1人 3% )
      ",1933203　地域開発論,平均評価ポイント　　3.77,2024/12/20（金）　～　2025/01/16（木）,授業資料を大切にする
33人　　履修者：　106人　　回答率：　31.13%　　回答率ランキング（ 254位　/　260授業中）,"①充分意義があった ( 22人 66.6% )　　
                                   ②ある程度意義があった ( 8人 24.2% )　　
                                   ③あまり意義がなかった ( 2人 6% )　　
                                   ④全く意義がなかった ( 1人 3% )
      ",1933203　地域開発論,平均評価ポイント　　3.77,2024/12/20（金）　～　2025/01/16（木）,頑張って下さい
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,とても面白かった。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,半年間ありがとうございました！
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,例題を沢山出してもらい、実際に自分たちが解く時間を儲けて貰えたことで勉強になった。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,難しかった
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,マクロ経済学とは違って、企業や家計といったように、より身近な経済について詳しく学ぶことができ、普段の自分の周りには、意識していないだけでミクロ経済学で習った内容がたくさんあることを理解した。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,とても興味深い内容でした
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,最初の連立方程式から難しい所まで学べてよかったです。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,小テストをしっかりやることが大切
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,解説にグラフや例を用いていたのでわかりやすかった
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,この講義を通して、ひとつの物事をやることに対して、色々な力や人が動いていて様々な機会が生まれたことが分かった。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,日常生活に関わるような内容が多くて、普段生活しているときも「ミクロで習ったな、聞いたな」と思うことが沢山ありました。テスト前に復習プリントを配布していただけるので、すごく勉強しやすかったです。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,いつも優しく、分かりやすい授業でとても楽しかったです。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,マクロ経済学に続きミクロを学び経済学の基礎をしっかり学べたと思います。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,ミクロ経済学について深く学ぶことが出来た。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,すごくためになった
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,小テストを沢山してくれてありがとうございます
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,ミクロ経済学を通して、経済や身近な環境での仕組みなどについて学ぶことができた。普段は気にしない公共についてなど色々な視点を持って理解することができた。ありがとうございました。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,大変分かりやすい講義ありがとうございました。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,ミクロ経済学はとてもためになる科目でした
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,半年間ありがとうございました。テスト頑張ります
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,自分の小テストの回答を確認出来るようにして欲しいです。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,中高の計算の復習もできたのでよかったです。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,課題テストが難しい
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,経済的な考え方や見方を習うことが出来また
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,経済について深く知ることができた。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,計算問題は苦手だったので難しかった。 テストも難しそうなので落単しないように頑張る。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,ミクロ経済学を通して今後の経済に対しての見方や考え方、アプローチの仕方がわかった。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,分かりやすく教えてくれました。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,マクロよりも具体的な内容が多くて、イメージしやすかった。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,語句の説明が詳しく書いてあったので分かりやすかったです。 ためになる授業でした
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,結構勉強をさぼってしまったので、次にとることがあれば、もう少ししっかり復習をしたい。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,市場での取引の仕組み などが理解できた
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,先生の授業はとても分かりやすく、楽しかったです。半年間ありがとうございました。テスト頑張ります。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,スライドが分かりやすかった
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,経済のあり方について知れた
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,市場の問題や仕組みに関してよく学ぶことができました。 ありがとうございました。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,分かりやすかった
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,かなり身についた
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,とても分かりやすいものでした。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,先生の教え方がうまくよくわかった。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,マクロより計算問題が難しかったです。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,分かりやすい授業でとてもやりやすかったです。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,グラフが多いので、一回一回の授業を大切にした方がいい。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,授業スライドが見やすく理解しやすかったです。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,特になし
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,経済のことについて詳しく学ぶことが出来て良かった。マクロに比べて難しいことが多かったけれど、受講していて面白かった。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,社会に出て役に立つ知識が身についたと思う。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,難しかったけど、先生の解説がわかりやすかったので頑張れました。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,問題を解いていくことで理解を深めることが出来た
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,とても難しかった
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,めちゃくちゃ分かりやすく噛み砕いて教えてくださいました
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,良かった
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,難しかった。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,マクロ経済学も履修したのですが、個人的にミクロ経済学の方が難しいと感じました。期末テストしっかり勉強して受けたいと思います。
45人　　履修者：　56人　　回答率：　80.36%　　回答率ランキング（ 68位　/　260授業中）,"①充分意義があった ( 35人 77.7% )　　
                                   ②ある程度意義があった ( 10人 22.2% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1923109　ミクロ経済学,平均評価ポイント　　3.64,2024/07/03（水）　～　2024/07/19（金）,内容が難しかったです。
