テキスト,テキスト1,講義名,平均評価ポイント,テキスト2,自由記述
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,学習相談に行くと単位は取れる
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,課題や小テストをしっかりすれば単位取得はできると思います。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,課題や小テストの勉強をしていたら、自然と知識が身に付くので日々の復習を大切にしてください。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,期末試験だけは絶対高得点を取るようにすることが大切。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,基礎的な科目で難しい内容はあまりないが、授業をしっかり聞くか復習をしっかりするかをしないと単位取得は難しいかもしれない
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,毎回小テストがあるので、復習をしっかり行なってください。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,小テストは勉強してから受けよう
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,学習相談にもちゃんと行けば苦手な人でもテストで点数取れます。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,授業内容をしっかり聞いて、毎回の小テストや定期テストで点数取れるように取り組みましょう。 定期テストも3〜4回と多いので、継続的な勉強が必要だと思います。 必修だと思うので頑張ってください。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,課題を確実に提出するのを忘れないようにしたほうがいいです。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,復習をがんばってください
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,小テスト頑張ろう
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,毎回の授業出席した方がいいと思います。 毎回の小テスト結構大切です
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,ちゃんと勉強していないと落とします。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,演習問題や課題を理解しながら解いたら、小テストと試験も解けます。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,授業聞いとけば分かります。分からなかったら授業外学習に行ってください。分かるまで優しく教えてくれます。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,課題や演習問題が解ければ大丈夫です。分からなければ学習相談に行くことをおすすめします。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,毎回の授業をしっかり聞いて、授業の最初の時間にある毎度の小テストや中間テストで点数を取れていれば期末で必要な点数が減るので頑張ってください。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,内容は油断しなければそんなに難しくはないです。 それにテストや課題に対するバックアップ体制も充実しており、とても受けやすい授業です。 頑張って！
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,プリントの内容を理解する
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,真面目に予習復習をしていれば、単位を落とすことはない
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,課題をきちんとできれば単位を落とすことはない
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,テスト勉強において、授業最後の演習や課題が対策になるので、提出を目的とするのではなく意味のある使い方をすべき
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,遠距離通学生へ、 1限しか選べない組に入ってしまうと、かなりキツくなりますが、頑張りましょう。 遅刻という制約が今まで履修してきた中で、1番厳しいと思った科目です。 という再履修生からのアドバイスです。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,毎回の小テストをきちんと理解できていれば大丈夫です！分からないところがあれば学習相談に参加することをおすすめします！
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,授業休まず行きましょう
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,課題出せばとれます
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,課題じゃなくても、演習で貰ったプリントはしっかりと解くこと。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,情報工学実験でも役に立つので頑張ってください。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,予習復習をする。
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,小テストと課題は本当にやった方がいい．内容が難解な科目ではないのでしっかりとやりましょう．分からなければ学習相談に
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 授業改善アンケートへの協力、どうもありがとうございました。 今後の参考にさせて頂きます。本講義では、演習問題と試験問題の形式を揃えることで習得すべきポイントを明確にし、復習を効率良く行えるようにしています。また、スライドの内容改善や講義資料の公開など、学習しやすい環境作りをこれからも続けていきます。それから、学習相談コーナーも好評だったようで良かったです。手伝ってくれた本研究室の学生にも伝えておきます。
            
            "
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 「だいぶ部分点で点が引かれているところがあった」とありますが、実際はその逆で、中間試験や期末試験では不正解とするところを、小テストでは部分点を認めていただけです。採点のポイントやよくある間違いなども授業中に伝えています。
            
            "
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 「間違えて覚えたまま次回のテストも間違えてしまう事態が起こった」のは自己責任だと思います。練習問題とその解答などもmyFITで公開しているので、利用してください。
            
            "
59人　　履修者：　82人　　回答率：　71.95%　　回答率ランキング（ 193位　/　488授業中）,"①充分意義があった ( 36人 61% )　　
                                   ②ある程度意義があった ( 21人 35.5% )　　
                                   ③あまり意義がなかった ( 1人 1.6% )　　
                                   ④全く意義がなかった ( 1人 1.6% )
      ",1522108　論理回路,平均評価ポイント　　3.62,2024/07/03（水）　～　2024/07/19（金）,"

            
            
                 遅刻に対して厳しいというコメントもありますが、時間を守ることは社会常識です。遠距離通学は理由になりません。日常的な「電車やバスの遅延」は考慮して、授業の開始時刻に間に合うように行動してください。事故などで遅延証明書がある場合には別途対応しています。
            
            "
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,わかりやすかったです。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,javaについてより深く学ぶことができた。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,演習が多く、自分で考えて課題を解決できたので理解がしやすかったです。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,毎回の課題で各講義の内容を振り返り、知識を定着させながら進めたため、有意義な講義だった。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,課題で力をつけることができたが、やろうと思えばAIなどで数秒で生成できた。意味はあるのだろうか
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,"すごくためになった講義だった
"
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,テストについては過去問で勉強ができたため、よかったです。 また、課題の取り組みでプラス点がもらえるためよい成績が目指せました。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,とても分かりやすかった
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,課題の提出を頑張ってください。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,課題が難しいです
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,Ⅰに比べて若干テストが難しくなる
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,課題をしっかり頑張ってください。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,課題を必ず提出する。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,毎回の課題の提出を忘れないようにしましょう。特に、発展課題ではなるべく2点の問題に挑戦すると、後が楽になるかと思います。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,楽しんで取り組もう
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,JAVAIと同じ感じです。過去問を解いておけばテストの点数は取れます。出席課題とSPポイントは確実にとっておくことをおすすめします。 出席課題とSPは少し難しいので頑張ってください！
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,とってみていいと思う
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,出席課題と発展課題の２pointのほうを毎回提出し、過去問でテスト対策を行いましょう。
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,しっかり課題に取り組めば大丈夫
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,テストの時限間違えないように気を付けて;;
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,今年から若干テストが難しくなったので気をつけてください
61人　　履修者：　79人　　回答率：　77.22%　　回答率ランキング（ 148位　/　488授業中）,"①充分意義があった ( 38人 62.2% )　　
                                   ②ある程度意義があった ( 23人 37.7% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1521201　ＪＡＶＡプログラミングⅡ,平均評価ポイント　　3.58,2024/12/20（金）　～　2025/01/16（木）,"

            
            
                 貴重なコメント，建設的なご要望を有難うございます．次年度に活かしたいと思います．
3年生後期に「HCIプログラミング」という科目でGUI（JavaFX）を用いたアプリの開発方法を学びます．引き続きこちらを受講することにより，ライブラリの使い方やそのリファレンスを参照しながらアプリを開発するより実践的な手順を学習できます．引き続きよろしくお願いいたします． 
            
            "
34人　　履修者：　57人　　回答率：　59.65%　　回答率ランキング（ 143位　/　260授業中）,"①充分意義があった ( 20人 58.8% )　　
                                   ②ある程度意義があった ( 14人 41.1% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1522202　情報ネットワーク,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木）,わかりやすい
34人　　履修者：　57人　　回答率：　59.65%　　回答率ランキング（ 143位　/　260授業中）,"①充分意義があった ( 20人 58.8% )　　
                                   ②ある程度意義があった ( 14人 41.1% )　　
                                   ③あまり意義がなかった ( 0人 0% )　　
                                   ④全く意義がなかった ( 0人 0% )
      ",1522202　情報ネットワーク,平均評価ポイント　　3.30,2024/12/20（金）　～　2025/01/16（木）,面白く教えていただき、頭に入ってきやすかったと思います。ありがとうございました
